smiles	MW	LogP	TPSA	HBA	HBD	RotB
NC(Cc1ccc(OC(F)(F)F)cc1)C1(c2ccccc2)CCNCC1	364.176	3.776	47.280	3.000	2.000	5.000
CC1=COC(CN2CCC(C(N)Cc3cc(F)ccc3F)CC2)=CC=N1	361.197	3.393	50.850	4.000	1.000	5.000
CCCc1nc(-c2ccccc2C=CC(C)C)c(N)nc1CCN	324.231	3.849	77.820	4.000	2.000	7.000
NCCC(C(=O)Cc1ccc(Cl)cc1F)C(N)c1ccc(F)cc1	352.115	3.395	69.110	3.000	2.000	7.000
NC(c1cccc(F)c1)C1CCN(C(=O)CCCNC(=O)CF)CC1	353.191	1.930	75.430	3.000	2.000	7.000
CS(=O)(=O)NCc1cccc(CC(N)Cc2ccccc2F)c1F	354.121	2.127	72.190	3.000	2.000	7.000
CC(C)c1ccc(C(F)(F)F)c(NC(=O)CN2CCC(N)CC2)c1	343.187	3.190	58.360	3.000	2.000	4.000
NC(Cc1ccc(C(N)CCF)cc1)C(=O)c1cc(F)c(F)cc1F	354.136	3.216	69.110	3.000	2.000	7.000
N#CC1CCC(CNC(=O)CNc2ccc(F)c(F)c2)CC1Cc1ccccc1	397.197	4.292	64.920	3.000	2.000	7.000
CCc1ccc(CN2Cc3ccc(CCNC(C)=O)cc3C2CCN)cc1	365.247	3.333	58.360	3.000	2.000	8.000
CCc1cc(Nc2cc(F)ccc2F)ccc1CCCNC(N)C1CC1	359.217	4.488	50.080	3.000	3.000	9.000
CCCNCC1=CCN2C(=O)CC(C(F)F)CC2C(=O)N1CC(C)C	357.223	2.240	52.650	3.000	1.000	7.000
CCc1ccccc1C1CNC(CN2CCC(C(N)CC(F)CF)C2)C1	365.264	3.041	41.290	3.000	2.000	8.000
CC(NCC(=O)NCc1ccccn1)c1ccc(-c2ccncc2)cc1	346.179	3.111	66.910	4.000	2.000	7.000
CC(=O)OC1CC(C)CCN(C(=O)CCc2ccc(CC(C)C)cc2)C1	359.246	4.008	46.610	3.000	0.000	6.000
COc1cc(F)cc(Cc2ccc(CN)c(CCCC3CC(=O)N3)c2)c1	356.190	3.095	64.350	3.000	2.000	8.000
CCC(=O)N(CCc1ccc(OC)cc1)NCC(=O)c1ccccc1F	358.169	3.003	58.640	4.000	1.000	9.000
CNCc1c(CCC(N)CC2CC2)ncnc1-c1cccc(Cl)c1	344.177	3.576	63.830	4.000	2.000	8.000
CCC1(C(=O)NCc2ccccc2)CCCN1c1cccc(CN)c1	337.215	3.211	58.360	3.000	2.000	6.000
CCOc1ccc(CC2CCN(CC(=O)NCC3CCCC3)CN2)cc1	359.257	2.556	53.600	4.000	2.000	8.000
NC(CC1CCCN(Cc2ccc(C(F)F)cc2)C1)C(=O)N1CCCC1	365.228	3.176	49.570	3.000	1.000	6.000
CNCC(C)(C)CN1CCCc2cc(C(F)(F)F)ccc2C1N	329.208	3.157	41.290	3.000	2.000	4.000
CC(C)CNN=C1C2N1CC(Cc1cccc(C(F)(F)F)c1)N2C	340.187	2.763	30.640	3.000	1.000	5.000
NC(CC(=O)NCCC1CCCC1)C1CCNC(=O)C1C(F)(F)F	349.198	1.715	84.220	3.000	3.000	6.000
CN1C=C2C(=CNC3=C2CN(CCCCCc2ccccc2)CC3)C(=O)C1	363.231	3.245	35.580	4.000	1.000	6.000
CC(CN)CCCN1CCCC(N)C(=O)C1Cc1cc(F)ccc1F	353.228	2.243	72.350	4.000	2.000	7.000
NC(NCc1cccc(C(=O)O)c1)C1CCC(c2cccnc2)CC1	339.195	3.128	88.240	4.000	3.000	6.000
COC1=CC=C2C(=CC(F)=C1)CC(N)CCN(C)CC=C2c1cncnc1	368.201	3.163	64.270	5.000	1.000	2.000
CC(=O)N1CCNC1CCC(N)C(Cc1ccccc1)c1ccc(F)c(F)c1	387.212	3.176	58.360	3.000	2.000	7.000
N#CC(NCCNC(=O)c1ccc2ccccc2c1)NCc1ccc(F)cc1	376.170	2.938	76.950	4.000	3.000	8.000
NCc1cc(Cc2cc(NCC(F)CN3CCC(F)C3)ccn2)ccc1F	378.203	3.064	54.180	4.000	2.000	8.000
CC1CN(Cc2ccccc2)CCC1C(=O)NCc1ccc(C(=O)O)cc1	366.194	3.159	69.640	3.000	2.000	6.000
CCCC1C(NCCc2cccc(C(F)(F)F)c2)CCN1C(=O)NO	359.182	3.179	64.600	3.000	3.000	6.000
Cc1cc(CNc2ccncc2CN(C)C(=O)O)ccc1-c1ccccc1	361.179	4.779	65.460	3.000	2.000	6.000
CC(C)CC(NC(=O)c1ccc(F)cc1)C(N)CCC(=O)N1CCCC1	363.232	2.700	75.430	3.000	2.000	8.000
CC1(C)Nc2ccc(CNCC(F)(F)F)cc2C=C1N1CCC(N)C1	354.203	2.917	53.320	4.000	3.000	4.000
CC1CCCN(C(=O)CCCNC(=O)c2ccc(F)cc2F)CC1C	352.196	3.369	49.410	2.000	1.000	5.000
O=C(CF)CN(C(=O)C1CCC(c2cccc(F)c2)NC1)C(F)(F)F	364.121	2.753	49.410	3.000	1.000	5.000
CC(C)Cc1ccc(CN2CCCC2NC(=O)c2cccnc2)cc1	337.215	3.632	45.230	3.000	1.000	6.000
Nc1ccc(C(CC(N)Cc2ccccc2)C(O)c2ccccc2)cc1	346.205	4.046	72.270	3.000	3.000	7.000
CCN1CCC(C(c2ccc(NCCN)cc2)c2cccnc2)C(C)C1	352.263	3.562	54.180	4.000	2.000	7.000
COc1ccc2c(=O)c3cc(CNCCC(C)C)c(OC)cc3[nH]c2c1	354.194	3.834	63.350	4.000	2.000	7.000
NC(C(=O)N1CCSC1)C1CCN(CCC(=O)Cc2ccccc2)CC1	375.198	1.761	66.640	5.000	1.000	7.000
CCC(C)(C)CC(N)C1=CC=C2C=C(CCC(N)C(=O)N3CCCC3)C1C2	371.294	3.683	72.350	3.000	2.000	8.000
CCNC(=O)c1ccc(C(C(C)CC)C(C)C(N)C(=O)N2CCC2)cc1	359.257	2.762	75.430	3.000	2.000	8.000
CCNC1Cc2ccc(NC(C)C(=O)N(C)C)c(C)c2CC(=O)N1CC	360.253	1.766	64.680	4.000	2.000	6.000
N#Cc1ccc(-c2cc(C(F)CNCCc3ccccc3)ccc2CN)cc1	373.195	4.527	61.840	3.000	2.000	8.000
NCC(CCC(F)(F)F)NCC(=O)N1CCC(F)CC1C(F)(F)F	367.149	2.137	58.360	3.000	2.000	6.000
CCc1cc(N(C)CC(C)C)ccc1N(C)c1ccc(C(=O)F)n1CC	359.237	5.040	28.480	4.000	0.000	8.000
NC(Cc1ccc(F)cc1F)C(=O)C(c1ccc(F)cc1)C(O)C1CC1	363.145	3.098	63.320	3.000	2.000	7.000
CNC1CC(N(CN)C(=O)Cc2ccccc2)CCC1C(=O)N1CCC1	358.237	0.963	78.670	4.000	2.000	6.000
N=C(NCCc1ccc(F)cc1)C1CCN(C(=O)CCCC2CC2)CC1	359.237	3.754	56.190	2.000	2.000	8.000
NC(CC1=C(NCC2CCCC(N)C2)CCC1)Cc1cc(F)ccc1F	363.249	3.770	64.070	3.000	3.000	7.000
O=C(CN1CCC(c2cccc(O)c2)CC1)NCc1cc(F)c(F)cc1F	378.156	3.305	52.570	3.000	2.000	5.000
Cc1cc(C2CNCC2(N)Cc2cc(F)ccc2F)ccc1CN	331.186	2.359	64.070	3.000	3.000	4.000
CC(=O)NCC1=Cc2ccccc2C1CC1CCN(CCNC(C)C)C1	355.262	3.013	44.370	3.000	2.000	8.000
CCCC(=O)N(C)c1ccc(C(CC2CC2)C(C)c2ccn[nH]2)cc1	339.231	4.860	48.990	2.000	1.000	8.000
CCC1C(CN(C)C)C(=O)N1CCc1ccc(NCC(F)(F)F)cc1	357.203	3.002	35.580	3.000	1.000	8.000
O=C(Cc1cccc(F)c1F)NCC1CCCN1CCC(=O)NC1CC1	365.191	1.757	61.440	3.000	2.000	8.000
COc1c(F)cc(F)cc1CNCC(=O)NCc1cccc(F)c1F	356.115	2.658	50.360	3.000	2.000	7.000
CC(CC(N)C(=O)NCC(F)(F)F)C(C)CN(C)Cc1ccc(F)cc1	377.209	2.926	58.360	3.000	2.000	9.000
CC(C)NC(=O)C(C)C(N)CCN1CC(C)(C)N(C2CC2)C1=O	324.253	1.543	78.670	3.000	2.000	7.000
CCCC(=O)N1CCN(C(C)CCC(=O)Nc2cccc(F)c2)CC1	349.217	2.877	52.650	3.000	1.000	7.000
CC1CN(CCNC(=O)c2ccccc2C(F)(F)F)CCC1C(N)=O	357.166	1.878	75.430	3.000	2.000	5.000
COC1=CC(C(C)C)C(CC(C)c2ccc(NC(=O)N3CCCC3)cc2)=NN1	384.253	4.527	65.960	4.000	2.000	6.000
COC(=O)C1CC(C)CNCC1C1CCCC1CNCC(=O)C1CCC1	364.273	2.396	67.430	5.000	2.000	7.000
NCC1CCC(CNCC2=CCNCC2)=NC1c1ccccc1Cl	346.192	2.700	62.440	4.000	3.000	6.000
NC(CCCN1CCCC1)CC1CCCN(C(=O)c2cccc(F)c2)C1	361.253	3.271	49.570	3.000	1.000	7.000
CC(NCC(C)(C)C(N)CC(=O)O)c1cccc(-c2ccncc2)c1	341.210	3.227	88.240	4.000	3.000	8.000
CNc1ccccc1N1CCC(CCN)N(C(=O)CCC2CC2)CC1	344.258	2.675	61.600	4.000	2.000	7.000
CC(C)CC1CNC(=O)NCC1CC(F)CCNc1cccc(F)c1	353.228	3.947	53.160	2.000	3.000	8.000
NC(CCC(=O)NCCC(F)(F)F)C1CCN(c2cccc(F)c2)CC1	375.193	3.218	58.360	3.000	2.000	7.000
CNC=C1C(CC=C(C)C)=C(c2ccccc2)c2cc(OC)c(CN)cc21	360.220	4.886	47.280	3.000	2.000	6.000
NC1CCC(NC(=O)c2ccc(-c3ccccc3)cc2)CCN1CCC(F)F	387.212	3.878	58.360	3.000	2.000	6.000
CN(CC(C)(C)CC(C)(C)C)C(N)CCC(=O)N1CCC(F)C1	329.284	3.016	49.570	3.000	1.000	7.000
Cc1cc(OC(=O)c2ccc(N3CCCCC3)cc2)ccc1CNC(C)C	366.231	4.703	41.570	4.000	1.000	6.000
CCC(N)C1CCN(CC(=O)C=Cc2cc(C)cc(OC)c2)CC(N)C1	359.257	2.363	81.580	5.000	2.000	7.000
CC1(C)C(c2ccccc2)CC(N)C1CCNCC(=O)c1ccccc1F	368.226	4.145	55.120	3.000	2.000	7.000
NC(=O)c1ccc(CNCC(=O)C(F)c2ccc(F)c(F)c2)cc1	336.109	2.433	72.190	3.000	2.000	7.000
CN(C(=O)CC(N)Cc1ccc(Br)cc1)c1ccccc1F	364.059	3.511	46.330	2.000	1.000	5.000
COC1=CC(CN)=C(C(C)C)CC(NCC(=O)NCc2ccccc2)C1	357.242	2.496	76.380	4.000	3.000	8.000
CCOCCn1ccc(C(N)CC(=O)NCc2cc(F)ccc2F)c1	351.176	2.509	69.280	4.000	2.000	9.000
CCc1c(C)[nH]c2c1NCC(c1ccn(CN3CCC(C(C)C)C3)c1)=C2	352.263	4.589	35.990	3.000	2.000	5.000
CN1C(=O)N=C2CCCCCC1C(F)=C(F)C=C2C1=CC=C(F)C1N	351.156	4.023	58.690	2.000	1.000	1.000
NC1CCN2C=Nc3cc1ccc3N(CCC(F)(F)F)CCCC2	340.187	3.605	44.860	4.000	1.000	2.000
CC(c1ccccc1)N(CC1CC1)CC1CCCN(C(=O)CCCO)C1	358.262	3.471	43.780	3.000	1.000	9.000
CC(NCC(=O)CC(c1ccccc1)c1ccccc1)C(C)C(N)C1CC1	364.251	4.129	55.120	3.000	2.000	10.000
CC(C)C(C)NC(C)C(C)NC(=O)c1cccc(OCC(F)(F)F)c1	360.202	3.769	50.360	3.000	2.000	8.000
CCOc1cccc(CNC(=O)C2CCN(C(=O)CC)CC2C)c1	332.210	2.596	58.640	3.000	1.000	6.000
Cn1c(C=Cc2cc(F)c(F)cc2F)ccc1CC(N)CC(=O)O	338.124	2.957	68.250	3.000	2.000	6.000
NC(CNc1ccc(NCC2CCCC2)cc1F)c1cccc(F)c1	345.202	4.679	50.080	3.000	3.000	7.000
COc1ccc(CCC2CC(N)C(=O)NCC2CC(F)(F)F)cc1	344.171	2.660	64.350	3.000	2.000	5.000
NC(C(=O)N1CCCCC1)C(N)c1ccccc1Cc1ccccc1F	355.206	2.756	72.350	3.000	2.000	5.000
CC(C)CNC(=O)CC(C)(C)Cc1ccn(Cc2ccccc2)c(=O)c1	354.231	3.628	51.100	3.000	1.000	8.000
CC(NCCN1CC(F)CC2C(=O)NCC2C1)c1cc(F)ccc1F	355.187	2.021	44.370	3.000	2.000	5.000
CN(C(=O)O)C1CCC(=NC(=O)CCN(c2ccccc2)C2CCC2)C1	357.205	3.566	73.210	3.000	1.000	6.000
NS(=O)(=O)NC1=CC=C2C1=CC=C2C1CCCC(NCCCF)CC1	367.173	2.368	84.220	3.000	3.000	7.000
NC(CC(=O)NCCCc1ccccc1)Cc1ccc(F)c(F)c1F	350.161	3.113	55.120	2.000	2.000	8.000
CCCc1ccc(C(C)NCC(=O)NCc2ccc(F)cc2F)cn1	347.181	3.279	54.020	3.000	2.000	8.000
Cc1cccc(C(=O)NC(C)C(N)Cc2ccc(-c3ccccc3)cc2)c1	358.205	4.350	55.120	2.000	2.000	6.000
NC(Cc1cccc(F)c1)C1CCC(S(N)(=O)=O)C(Cc2ccccc2)C1	390.178	3.012	86.180	3.000	2.000	6.000
Cc1noc(-c2ccc(F)cc2)c1CCNC(=O)C1CCC(C(F)F)C1	366.156	4.129	55.130	3.000	1.000	6.000
CCN(Cc1ccc(Cc2ccccc2)cc1)C(N)C(=O)N1CCCC1C	365.247	3.395	49.570	3.000	1.000	7.000
CN(c1ccc(C(=O)Cc2ccccc2)cc1)C(N)CC(=O)N1CCCC1	365.210	2.846	66.640	4.000	1.000	7.000
NC1CCC(CC(N)NCCN2C(=O)CCC2c2ccccc2F)C1	348.233	1.881	84.380	4.000	3.000	7.000
NC(CC(=O)CC(F)F)CC(=O)N1CCNCC1CC1CCCCC1	359.238	2.089	75.430	4.000	2.000	8.000
CC(C)(Cc1n[nH]c2ccccc12)NCCCN1CCC(F)(F)C1	336.213	3.205	43.950	3.000	2.000	7.000
CCOC(=O)c1cccc(NCC(N)Cc2ccc3c(c2)CCC3)c1	338.199	3.334	64.350	4.000	2.000	7.000
CCNC(=O)C(c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(N)C(C)=O	378.156	3.508	72.190	3.000	2.000	6.000
COCCC1CCCN1C(=O)CCC(N)Cc1ccc(-c2ccccc2)cc1	380.246	4.031	55.560	3.000	1.000	9.000
CCC(=O)NCc1ccc(C(N)CN(C)Cc2cccc3ccccc23)cc1	375.231	3.998	58.360	3.000	2.000	8.000
CC(C)NCC(C)(C)C1C=NC1=CC=C1C=CC(C(F)F)=NC1=O	335.181	3.324	53.820	3.000	1.000	6.000
COc1ccc(C(CN2CCC(N)CC2)C2CCCCC2)c(C#N)c1	341.247	3.654	62.280	4.000	1.000	5.000
CN1Nc2cc(C(F)(F)CF)ccc2N=C1CCC(N)c1ccccc1	362.172	4.530	53.650	4.000	2.000	6.000
NS(=O)(=O)c1ccccc1C1=CC=C(CCCC(=O)NC2CC2)CC1	360.151	2.887	89.260	3.000	2.000	7.000
CC(=O)NCC1CC(C)C2CC(NCC(=O)C3CC(F)C3)CC2C1	338.237	2.470	58.200	3.000	2.000	6.000
CC(C=Cc1cc(CN)ccc1CC(N)=O)C1=CC=C2C=CC=CN2C1	347.200	3.032	72.350	3.000	2.000	6.000
CCC#CC(Oc1ccccc1)C1CCC(NC(=O)CCN)CC1C	342.231	3.117	64.350	3.000	2.000	6.000
CNCCCC1=NN(C2CCC(c3ccccc3)CC2)CCC1OC	343.262	3.789	36.860	4.000	1.000	7.000
Cn1c(C(F)(F)F)cnc1CCCN1C=C(C(N)CC(F)(F)F)CC1	370.159	3.241	47.080	4.000	1.000	6.000
CC1=CC(NC(c2ccccc2)C(C)N(C)C(=O)N2CCC2)C(C)=C1CN	368.258	3.067	61.600	3.000	2.000	6.000
CC(C)C1CN(Cc2ccccc2)C=CC(CN)=C(N)N=C1C(F)(F)F	366.203	3.420	67.640	4.000	2.000	4.000
CC(C)C1CCC2CCCN(C(=O)CC(N)CCCCN(C)C)CC2C1	365.341	3.747	49.570	3.000	1.000	8.000
CC(NCC(C)c1cccc(C(F)(F)F)c1)C(=O)N1CC(C(F)C(F)CF)C1	410.179	3.891	32.340	2.000	1.000	8.000
CC(C)CC1CN2CCC(CC(N)Cc3cc(F)ccc3F)C2CC1N	365.264	3.309	55.280	3.000	2.000	6.000
CNc1ccc(-c2cccc(C(F)(F)F)c2)nc1C(=O)NCCC(C)C	365.171	4.585	54.020	3.000	2.000	6.000
CN(C)CC(=O)NC1CCCC(N2CCC(NCC(=O)C3CC3)CC2)CC1	378.299	1.399	64.680	5.000	2.000	8.000
Cn1c(C(=O)Nc2nccn2C=CC(F)(F)CCF)ccc1C(C)(C)C	368.182	4.237	51.850	4.000	1.000	6.000
CCC(N)CCN1C=C(C2CCC(C)C(N)CC2)c2ccccc2C1	341.283	4.124	55.280	3.000	2.000	5.000
COC1CC(C(N)C2CCN2CC(=O)CC2CCCC2)C(C)CC1(C)C	364.309	3.625	55.560	4.000	1.000	7.000
CC(N)C(C)NC1C=CC(C2=CC(C(N)=CC=CC(F)(F)F)=C2)CC1	353.208	3.474	64.070	3.000	3.000	6.000
CC1CCN(C(=O)C2CCC2CNCC(=O)NCc2cc(F)cc(F)c2)C1	379.207	2.065	61.440	3.000	2.000	7.000
Cc1nc(NCCc2cccc3ccccc23)cc(-c2ccccc2)n1	339.174	5.260	37.810	3.000	1.000	5.000
CNCc1c(OC)cccc1C(=O)NC(C)C(CC(C)C)C(F)(F)F	360.202	3.758	50.360	3.000	2.000	8.000
N#CC1CCCN1C(=O)CC(N)Cc1ccc(-c2ccccc2)cc1F	351.175	3.267	70.120	3.000	1.000	5.000
CCC(C)Nc1ccc(F)c(C2=CN(C)N=C(C3CCCC3)NC2)c1	344.238	4.416	39.660	4.000	2.000	5.000
COc1ccc2c(c1)C1CN2CCC(N)CCCC2CC(N)CCC21	343.262	3.244	64.510	4.000	2.000	1.000
CC(C)(NC(=O)Cc1ccccc1)C(CN)Cc1ccc(F)cc1F	346.186	3.220	55.120	2.000	2.000	7.000
NC(c1ccccc1)C1CCCN(NC(=O)Cc2ccccc2CC(F)F)C1	387.212	3.480	58.360	3.000	2.000	7.000
CCC(=O)NC1CCN(C(NC(C)C)c2ccc(C(C)C)cc2)CC1	345.278	3.797	44.370	3.000	2.000	7.000
C#Cc1cc(NCCC2CC2CNC(=O)N2CCCC2)cc(F)c1F	347.181	3.190	44.370	2.000	2.000	6.000
CC(CC(=O)C1CCCCN1C(=O)CN)c1cccc(-c2ccccc2)c1	364.215	3.756	63.400	3.000	1.000	6.000
N=C1Cc2ccc(OCCCNC3CCC(c4ccccc4)C3)cc2N1	349.215	4.327	57.140	3.000	3.000	7.000
CCN(N)C(=O)C(CCC(N)Cc1cc(F)ccc1F)c1ccccc1	361.197	3.121	72.350	3.000	2.000	8.000
CC1CC(O)=C(N=C2C=CC=C2)C=C1CNC(=O)Cc1ccc(F)cc1	352.159	3.787	61.690	3.000	2.000	5.000
N#Cc1ccccc1C(CCN)c1ccc(NCc2ccccc2)cn1	342.184	4.046	74.730	4.000	2.000	7.000
CC(C)c1cccc(C2C=CC=C(CCn3cc(CN)n(C)c3=O)C2)c1	351.231	3.829	52.950	4.000	1.000	6.000
CC#Cc1ccccc1N(C)C(=O)CNC1CCC(C(N)CC2CC2)C1	353.247	2.907	58.360	3.000	2.000	7.000
CC(CC(=O)O)c1cccc(-c2ccccc2-c2ccc(CN)nc2)c1	346.168	4.453	76.210	3.000	2.000	6.000
NC1CC(c2ccc(-c3cccnc3)cc2)CCN1C(=O)CC(F)CF	359.181	3.437	59.220	3.000	1.000	5.000
CC1(N2CCC(c3ccccc3)N2)CCC1NCC(=O)N1CCCC1	342.242	2.071	47.610	4.000	2.000	5.000
CN1CCC2CCCN2CCNS(=O)(=O)C1CC(CC1=CC=C1)C(F)(F)F	407.185	2.487	52.650	4.000	1.000	4.000
CCN(C)CCC(O)C1=C(Cn2cccc(Cl)c2=O)C(F)=C1	326.120	2.368	45.470	4.000	1.000	7.000
CN1CCC(C2=C(CN3CCCC(N)CC3)C(Cl)=C2)=CC=C(F)C1	351.188	3.348	32.500	3.000	1.000	3.000
CCN1CCC(NCC2CC2C(=O)Nc2ccc(F)c(COC)c2)CC1	363.232	2.621	53.600	4.000	2.000	8.000
COC1CCC2=CN(CCC(N)Cc3cccc(F)c3)C=CC2=C1N	343.206	2.820	64.510	4.000	2.000	6.000
CC(c1cccc(Cl)c1)C1(C)CC(O)CC1CC(CC=O)C(=O)O	352.144	3.901	74.600	3.000	2.000	7.000
COc1cc(C=CC(N)Cc2c(-c3ccccc3)ccnc2C)ccc1O	360.184	4.354	68.370	4.000	2.000	6.000
CC(CN)C(CN)Cc1cc(F)ccc1CN1CCC(F)(F)CC1	343.224	2.769	55.280	3.000	2.000	7.000
CCCn1c(C(N)=O)nnc1C(F)(F)c1cccc2ccccc12	330.129	3.080	73.800	4.000	1.000	5.000
CN1C=C(CC2CCCC(NC(=O)CCN3CCCC3)C2)CCC(C)(C)C1	375.325	4.173	35.580	3.000	1.000	6.000
Cc1c(CNC(=O)NC2CCCC2)c[nH]c1C(=O)Cc1ccccc1	339.195	3.490	73.990	2.000	3.000	6.000
CC(C)CNc1nc(CNCc2cc(F)c(F)cc2F)ccc1CN	352.187	3.315	62.970	4.000	3.000	8.000
NCC(=O)N1CCCC(CC(N)Cc2ccccc2)C1c1ccccc1	351.231	2.885	72.350	3.000	2.000	6.000
CCC(N)c1cccc(-c2ccc(CNC(=O)C3CCCC3)n2C)n1	340.226	3.303	72.940	4.000	2.000	6.000
COc1c(-c2ccc(NC(C)C(=O)O)cc2)cccc1C(C)C	313.168	4.371	58.560	3.000	2.000	6.000
O=C(O)COc1ccccc1C(CC1CC(O)C1)c1ccc(F)c(F)c1	362.133	3.721	66.760	3.000	2.000	7.000
CCN(CCC(N)CN1Cc2ccccc2NC1=O)Cc1ccccc1	352.226	3.274	61.600	3.000	2.000	8.000
CCC1CN(CC(=O)Cc2ccccc2)Cc2c1cc(CC(N)=O)n2C	353.210	2.174	68.330	4.000	1.000	7.000
CCCCC1C(N)C(C)CCN1C(=O)CC(N)CCC(F)(F)F	337.234	2.801	72.350	3.000	2.000	7.000
CCN(CCc1ccccc1F)C(=O)Cc1ccc(S(C)(=O)=O)cc1	363.130	2.863	54.450	3.000	0.000	7.000
CCCCCN(C(=O)CC(N)C(=O)N1CC(F)C(F)C1)C(C)(C)C	347.238	2.040	66.640	3.000	1.000	7.000
CC#CC1CN(CCCC2=CC=C(C(C)C)CCP(=O)(O)O2)CCN1	366.207	3.136	61.800	4.000	2.000	5.000
CC1CCN(CCNC(=O)c2ccccc2C(=O)NCC(F)(F)F)CC1	371.182	2.440	61.440	3.000	2.000	6.000
CN(c1ccc(N)cc1C(=O)O)C1CCC(c2cccc(CCN)c2)CC1	367.226	3.631	92.580	4.000	3.000	6.000
COCCc1ccc(CN2CCC(C(N)CN3CCC(F)C3)CC2)cc1	363.269	2.459	41.730	4.000	1.000	8.000
CC(C)CN(c1ccccc1)S(=O)(=O)C1C=C(Cc2ccccc2)N1C	370.171	3.877	40.620	3.000	0.000	7.000
COc1ccc(-c2ccccc2CCNC(=O)C2CCC(CN)C2)cc1	352.215	3.396	64.350	3.000	2.000	7.000
CC#CCN(Cc1cccc(C)c1)NC(=O)CN1CC(F)C(F)C1C#N	360.176	1.735	59.370	4.000	1.000	6.000
CNC(=O)C(N)C(c1cccc(C#CC=Cc2ccc(F)cc2)c1)N(C)C	365.190	2.567	58.360	3.000	2.000	5.000
CC1=c2c(ccn2C)=C(CNC(C)C(=O)c2ccccc2)C(CCN)C1	351.231	1.576	60.050	4.000	2.000	7.000
CCC1=CC(Nc2cccc(C3CCNCC3C(=O)O)c2)SC=C1C	358.171	4.189	61.360	4.000	3.000	5.000
CC(C(=O)N1CCCC1CO)C1=CC=C(C(O)CCCCC(F)F)C1	357.212	3.049	60.770	3.000	2.000	9.000
CCC(CCNCC1CCC(F)C1)c1nc(-c2cccc(N)c2)c[nH]1	344.238	4.270	66.730	3.000	3.000	8.000
C#CC1CCN(C)CC1CCC(=O)c1ccc(F)cc1CCNC(C)=O	358.206	2.668	49.410	3.000	1.000	7.000
N#CC(NC(Cc1ccc(N)cc1)Cc1cccc(F)c1)c1ccccc1	359.180	4.416	61.840	3.000	2.000	7.000
CC1C(=CC=Cc2ccc(N3CCCC(N)C3)cc2)C(C)(CO)C(C)C1C	368.283	4.474	49.490	3.000	2.000	4.000
N#Cc1cccc(CC(c2cccnc2)C(N)CCC(F)(F)C2CC2)c1	355.186	4.432	62.700	3.000	1.000	8.000
NC(=O)C(c1cccc(F)c1)N1CCCCC(NCCCC(F)F)C1	357.203	2.842	58.360	3.000	2.000	8.000
NS(=O)(=O)c1cccc(C(F)CNCCc2cccc(Cl)c2)c1	356.076	2.830	72.190	3.000	2.000	7.000
CC(C)CC(NC(=O)C1CCC(F)C1)NC(=O)C(C)(C)CC#N	325.217	2.669	81.990	3.000	2.000	7.000
CC(C)CC1CN2CC(NCc3ccc(F)cc3)C2CC(N)C1C(=O)F	365.228	2.474	58.360	4.000	2.000	6.000
CCC(N)Cc1ccc(CNN(CC)C(=O)CC2CCC(C)C2)cc1	345.278	3.646	58.360	3.000	2.000	9.000
CN(C(=O)c1ccc(F)c(F)c1)C(CCN)Cc1cccc(C(=O)O)c1	362.144	2.695	83.630	3.000	2.000	7.000
CCN(C)CC1CCCC1CC(=O)NC1CC(=O)N(C)CC(C)(C)C1	351.289	2.508	52.650	3.000	1.000	6.000
CC(C)CC1CN(C)CCN1C(=O)CC(N)CCCCC(F)F	333.259	2.718	49.570	3.000	1.000	9.000
CC#Cc1nc(C)c(CNC(C)C(C)C(N)CC(C)C)c2c1CCN2	342.278	3.217	62.970	4.000	3.000	7.000
CC(=O)NC1CCC(c2cccnc2)CC1CN(CC(C)C)C(C)C	345.278	3.836	45.230	3.000	1.000	7.000
N=C(NCCN1CC(F)=Cc2cccc(F)c21)Nc1cccc(F)c1	346.141	3.732	51.150	2.000	3.000	4.000
C#CC(Cc1ccc(F)cc1)C(C)CNC(=O)C(N)CC1CCCC1	344.226	3.278	55.120	2.000	2.000	8.000
CCCCCNC(=O)C1C=C(NCc2ccccc2)N(C(C)=O)C1C	343.226	2.791	61.440	3.000	2.000	8.000
Cc1noc(C(F)c2cccc(C(N)CC(F)C(F)F)c2)c1CN	345.146	3.494	78.070	4.000	2.000	7.000
CN(CCN(C=O)CC1CCCC1)C(=O)c1ccc(-c2ccccc2)nc1	365.210	3.469	53.510	3.000	0.000	8.000
CC(C)CC1CC2NNC(=O)C(C)C(=O)C2CN1Cc1ccc(F)cc1	361.217	2.271	61.440	4.000	2.000	4.000
CC(NCC(=O)N1CCC(F)C1)NC(=O)CCCN1CCC(F)(F)C1	364.209	0.730	64.680	4.000	2.000	8.000
CCN(CNc1ccc(C(C)C(C)C(C)C)cn1)C(=O)N1CCCC1	346.273	4.384	48.470	3.000	1.000	7.000
CCC(NC)c1cc(NC(=O)CC(F)(F)F)ccc1CN(C)C	331.187	3.310	44.370	3.000	2.000	7.000
NC1CCCC2=C1C(NCCNC(=O)c1ccccc1F)CCCC2	345.222	2.896	67.150	3.000	3.000	5.000
NC1CCC2=C(NCCC(F)c3ccccc3)N=C2CCC1CC(F)F	365.208	4.516	50.410	3.000	2.000	7.000
CCCC1NC(CC2CCN(C)C2)C1CC1=CNC(C(=O)OC)C=C1C	361.273	2.450	53.600	5.000	2.000	7.000
